Metric,age_or_height,sex,Match ID,m,s,l,2.5th,5th,25th,50th,75th,95th,97.5th
whz,74.3,Female,74.3_2,8.741719161,0.094671196,-0.090028814,7.272408411,7.489245515,8.202466994,8.741719161,9.319843825,10.22595388,10.54051404
whz,74.4,Female,74.4_2,8.760934961,0.094623803,-0.090290127,7.289092371,7.506308522,8.220763047,8.760934961,9.340035156,10.2476551,10.56273458
whz,74.5,Female,74.5_2,8.780055358,0.094578752,-0.09055144,7.305667036,7.523263842,8.238957802,8.780055358,9.360138358,10.26928144,10.58488536
whz,74.6,Female,74.6_2,8.799080065,0.094536106,-0.090812753,7.322131036,7.540110247,8.257050547,8.799080065,9.380153632,10.29083395,10.60696771
whz,74.7,Female,74.7_2,8.818010281,0.094495892,-0.091074068,7.33848474,7.556848225,8.275042163,8.818010281,9.400082534,10.31231477,10.628984
whz,74.8,Female,74.8_2,8.836850213,0.094458069,-0.091335382,7.354731987,7.573481671,8.292936732,8.836850213,9.419929395,10.3337284,10.65093877
whz,74.9,Female,74.9_2,8.855604428,0.094422586,-0.091596697,7.370877063,7.590014922,8.310738732,8.855604428,9.439698861,10.35507959,10.67283681
whz,75,Female,75_2,8.874277491,0.094389391,-0.091858012,7.38692428,7.606452335,8.328452647,8.874277491,9.459395566,10.37637303,10.69468282
whz,75.1,Female,75.1_2,8.892873971,0.094358434,-0.092119328,7.402877933,7.622798251,8.34608296,8.892873971,9.479024156,10.39761347,10.71648157
whz,75.2,Female,75.2_2,8.911398435,0.094329665,-0.092380644,7.418742322,7.63905702,8.363634154,8.911398435,9.498589271,10.41880563,10.73823781
whz,75.3,Female,75.3_2,8.929855449,0.094303035,-0.092641961,7.434521744,7.655232984,8.381110709,8.929855449,9.518095555,10.43995424,10.75995628
whz,75.4,Female,75.4_2,8.948249581,0.094278493,-0.092903278,7.450220535,7.671330521,8.398517122,8.948249581,9.537547635,10.461064,10.78164171
whz,75.5,Female,75.5_2,8.966585397,0.094255989,-0.093164595,7.46584302,7.687354001,8.415857884,8.966585397,9.556950141,10.4821396,10.80329879
whz,75.6,Female,75.6_2,8.984867466,0.094235475,-0.093425913,7.48139351,7.703307778,8.433137482,8.984867466,9.576307713,10.50318576,10.82493227
whz,75.7,Female,75.7_2,9.003100353,0.094216901,-0.093687231,7.496876346,7.719196236,8.450360414,9.003100353,9.595624974,10.52420717,10.84654684
whz,75.8,Female,75.8_2,9.021288626,0.094200217,-0.09394855,7.512295881,7.735023766,8.467531182,9.021288626,9.614906544,10.54520849,10.86814718
whz,75.9,Female,75.9_2,9.039436853,0.094185376,-0.094209869,7.527656432,7.75079473,8.484654275,9.039436853,9.634157062,10.56619445,10.88973803
whz,76,Female,76_2,9.0575496,0.094172328,-0.094471189,7.542962365,7.766513531,8.501734201,9.0575496,9.653381139,10.58716969,10.91132405
whz,76.1,Female,76.1_2,9.075631434,0.094161024,-0.094732509,7.558218038,7.782184566,8.518775462,9.075631434,9.672583393,10.60813889,10.93290991
whz,76.2,Female,76.2_2,9.093686923,0.094151416,-0.094993829,7.573427804,7.797812227,8.535782563,9.093686923,9.691768447,10.62910671,10.9545003
whz,76.3,Female,76.3_2,9.111720633,0.094143456,-0.09525515,7.58859602,7.81340091,8.552760005,9.111720633,9.710940917,10.65007782,10.97609989
whz,76.4,Female,76.4_2,9.129737132,0.094137095,-0.095516471,7.603727065,7.828955029,8.569712302,9.129737132,9.730105414,10.67105687,10.99771332
whz,76.5,Female,76.5_2,9.147740987,0.094132284,-0.095777793,7.618825325,7.844479006,8.586643969,9.147740987,9.749266544,10.6920485,11.01934525
whz,76.6,Female,76.6_2,9.165736765,0.094128977,-0.096039115,7.633895148,7.859977228,8.603559505,9.165736765,9.76842893,10.71305737,11.04100035
whz,76.7,Female,76.7_2,9.183729032,0.094127124,-0.096300437,7.648940944,7.875454136,8.620463435,9.183729032,9.787597166,10.73408811,11.06268322
whz,76.8,Female,76.8_2,9.201722357,0.094126677,-0.09656176,7.663967105,7.890914156,8.637360276,9.201722357,9.806775859,10.75514533,11.08439851
whz,76.9,Female,76.9_2,9.219721305,0.094127589,-0.096823083,7.678978007,7.906361701,8.654254538,9.219721305,9.825969616,10.77623369,11.10615085
whz,77,Female,77_2,9.237730445,0.094129813,-0.097084407,7.693978039,7.921801192,8.671150738,9.237730445,9.845183045,10.79735781,11.12794489
whz,77.1,Female,77.1_2,9.255754343,0.094133299,-0.097345731,7.708971633,7.937237092,8.688053408,9.255754343,9.864420732,10.81852229,11.14978519
whz,77.2,Female,77.2_2,9.273797567,0.094138,-0.097607055,7.723963187,7.952673831,8.704967069,9.273797567,9.883687277,10.83973174,11.17167637
whz,77.3,Female,77.3_2,9.291864683,0.094143869,-0.09786838,7.738957102,7.968115842,8.721896239,9.291864683,9.902987281,10.86099077,11.19362305
whz,77.4,Female,77.4_2,9.309960259,0.094150858,-0.098129705,7.753957799,7.983567576,8.738845448,9.309960259,9.922325335,10.88230399,11.21562982
whz,77.5,Female,77.5_2,9.328088861,0.094158919,-0.098391031,7.768969704,7.999033488,8.755819225,9.328088861,9.941706026,10.90367599,11.23770126
whz,77.6,Female,77.6_2,9.346255058,0.094168004,-0.098652357,7.78399725,8.01451804,8.772822105,9.346255058,9.961133943,10.92511134,11.25984193
whz,77.7,Female,77.7_2,9.364463415,0.094178066,-0.098913683,7.799044857,8.030025681,8.789858613,9.364463415,9.980613675,10.94661464,11.28205643
whz,77.8,Female,77.8_2,9.3827185,0.094189057,-0.09917501,7.814116966,8.045560881,8.806933288,9.3827185,10.0001498,10.96819046,11.3043493
whz,77.9,Female,77.9_2,9.40102488,0.09420093,-0.099436337,7.829218008,8.061128098,8.824050662,9.40102488,10.01974692,10.98984338,11.32672513
whz,78,Female,78_2,9.419386832,0.094213631,-0.099697664,7.844352284,8.076731639,8.841215037,9.419386832,10.03940924,11.01157751,11.34918796
whz,78.1,Female,78.1_2,9.437807099,0.094227081,-0.099958992,7.859523199,8.092374829,8.858429428,9.437807099,10.0591392,11.03339469,11.37173943
whz,78.2,Female,78.2_2,9.456287917,0.09424119,-0.10022032,7.874733913,8.108060706,8.875696441,9.456287917,10.07893858,11.05529598,11.3943803
whz,78.3,Female,78.3_2,9.474831521,0.09425587,-0.100481649,7.889987562,8.123792295,8.893018676,9.474831521,10.09880921,11.07728243,11.41711135
whz,78.4,Female,78.4_2,9.493440148,0.09427103,-0.100742978,7.905287342,8.139572666,8.910398753,9.493440148,10.11875285,11.09935504,11.43993329
whz,78.5,Female,78.5_2,9.512116033,0.094286582,-0.101004307,7.920636409,8.155404858,8.927839279,9.512116033,10.13877132,11.12151485,11.46284687
whz,78.6,Female,78.6_2,9.530861412,0.094302436,-0.101265637,7.936037961,8.171291946,8.945342875,9.530861412,10.15886639,11.14376284,11.48585278
whz,78.7,Female,78.7_2,9.549678521,0.094318503,-0.101526967,7.951495192,8.187237001,8.962912164,9.549678521,10.17903984,11.16610003,11.50895173
whz,78.8,Female,78.8_2,9.568569595,0.094334693,-0.101788298,7.967011317,8.203243113,8.980549774,9.568569595,10.19929346,11.18852736,11.53214438
whz,78.9,Female,78.9_2,9.587536871,0.094350916,-0.102049628,7.982589567,8.219313385,8.998258342,9.587536871,10.21962899,11.21104579,11.55543137
whz,79,Female,79_2,9.606582585,0.094367084,-0.102310959,7.998233149,8.235450899,9.016040494,9.606582585,10.24004823,11.23365629,11.57881338
whz,79.1,Female,79.1_2,9.625708972,0.094383106,-0.102572291,8.013945326,8.251658789,9.033898879,9.625708972,10.26055291,11.25635977,11.60229099
whz,79.2,Female,79.2_2,9.644918269,0.094398892,-0.102833622,8.029729358,8.267940181,9.051836144,9.644918269,10.2811448,11.27915714,11.6258648
whz,79.3,Female,79.3_2,9.66421271,0.094414353,-0.103094954,8.045588498,8.284298199,9.069854934,9.66421271,10.30182565,11.30204931,11.64953542
whz,79.4,Female,79.4_2,9.683594532,0.094429399,-0.103356286,8.061526028,8.30073599,9.087957905,9.683594532,10.32259719,11.32503717,11.67330339
whz,79.5,Female,79.5_2,9.703065971,0.09444394,-0.103617619,8.077545238,8.31725671,9.106147718,9.703065971,10.34346116,11.34812158,11.69716927
whz,79.6,Female,79.6_2,9.722629263,0.094457887,-0.103878952,8.093649417,8.333863512,9.12442703,9.722629263,10.36441931,11.37130341,11.7211336
whz,79.7,Female,79.7_2,9.742286643,0.094471148,-0.104140285,8.109841907,8.350559597,9.142798523,9.742286643,10.38547334,11.39458346,11.74519684
whz,79.8,Female,79.8_2,9.762040347,0.094483634,-0.104401618,8.126126018,8.367348137,9.161264864,9.762040347,10.40662498,11.41796259,11.7693595
whz,79.9,Female,79.9_2,9.781892612,0.094495255,-0.104662952,8.142505087,8.384232329,9.179828732,9.781892612,10.42787595,11.44144159,11.79362205
whz,80,Female,80_2,9.801845672,0.094505921,-0.104924286,8.158982463,8.401215376,9.198492809,9.801845672,10.44922796,11.46502125,11.81798495
whz,80.1,Female,80.1_2,9.821901764,0.094515542,-0.10518562,8.175561504,8.418300496,9.217259783,9.821901764,10.47068271,11.48870237,11.84244861
whz,80.2,Female,80.2_2,9.842063124,0.094524027,-0.105446954,8.192245601,8.435490929,9.236132353,9.842063124,10.4922419,11.51248568,11.86701345
whz,80.3,Female,80.3_2,9.862331988,0.094531287,-0.105708289,8.209038122,8.452789899,9.255113211,9.862331988,10.51390722,11.53637195,11.89167986
whz,80.4,Female,80.4_2,9.882710591,0.094537231,-0.105969624,8.225942479,8.470200667,9.274205064,9.882710591,10.53568035,11.56036189,11.91644821
whz,80.5,Female,80.5_2,9.903201169,0.094541769,-0.106230959,8.242962084,8.487726493,9.29341062,9.903201169,10.55756297,11.58445621,11.94131884
whz,80.6,Female,80.6_2,9.923805958,0.094544812,-0.106492294,8.260100343,8.505370634,9.312732585,9.923805958,10.57955678,11.60865564,11.96629211
whz,80.7,Female,80.7_2,9.944527195,0.09454627,-0.10675363,8.277360695,8.523136374,9.33217368,9.944527195,10.60166342,11.63296086,11.99136833
whz,80.8,Female,80.8_2,9.965367114,0.094546052,-0.107014965,8.294746603,8.541027018,9.351736631,9.965367114,10.62388457,11.65737251,12.01654778
